Text,Openness,Conscientiousness,Extraversion,Agreeableness,Neuroticism,cleaned_text,tokens
I couldn't agree more with the author's perspective.,0.6590909090909092,0.7872340425531916,0.7619047619047619,0.744186046511628,0.49367088607594933,couldnt agree authors perspective,"['could', 'agree', 'author', 'perspective']"
This article has provided me with valuable information.,0.7272727272727273,0.7021276595744681,0.8253968253968254,0.7674418604651163,0.5189873417721518,article provided valuable information,"['article', 'provided', 'valuable', 'information']"
The author's expertise shines through in this post.,0.75,0.6595744680851063,0.8095238095238094,0.6976744186046512,0.5063291139240506,authors expertise shines post,"['author', 'expertise', 'shine', 'post']"
I appreciate the depth of research in this article.,0.7045454545454546,0.7234042553191489,0.7777777777777777,0.744186046511628,0.5443037974683543,appreciate depth research article,"['appreciate', 'depth', 'research', 'article']"
This blog post is a goldmine of information.,0.6818181818181817,0.6382978723404256,0.7936507936507936,0.7209302325581395,0.5696202531645569,blog post goldmine information,"['blog', 'post', 'goldmine', 'information']"
I'm grateful for the insights shared in this article.,0.6363636363636362,0.7446808510638299,0.7619047619047619,0.7906976744186047,0.5949367088607593,im grateful insights shared article,"['grateful', 'insight', 'shared', 'article']"
An excellent article that deserves recognition.,0.6136363636363635,0.7659574468085106,0.746031746031746,0.744186046511628,0.5569620253164556,excellent article deserves recognition,"['excellent', 'article', 'deserves', 'recognition']"
The author's passion for the topic is evident.,0.6590909090909092,0.7234042553191489,0.7777777777777777,0.7674418604651163,0.5822784810126581,authors passion topic evident,"['author', 'passion', 'topic', 'evident']"
I feel more informed after reading this post.,0.7272727272727273,0.6808510638297872,0.8253968253968254,0.6976744186046512,0.5316455696202531,feel informed reading post,"['feel', 'informed', 'reading', 'post']"
This blog post is a valuable resource for me.,0.7045454545454546,0.7021276595744681,0.8095238095238094,0.7209302325581395,0.5316455696202531,blog post valuable resource,"['blog', 'post', 'valuable', 'resource']"
I appreciate the practical advice in this article.,0.6818181818181817,0.7446808510638299,0.7619047619047619,0.7674418604651163,0.5189873417721518,appreciate practical advice article,"['appreciate', 'practical', 'advice', 'article']"
This post has inspired me to take action.,0.6363636363636362,0.7659574468085106,0.7301587301587301,0.744186046511628,0.5443037974683543,post inspired take action,"['post', 'inspired', 'take', 'action']"
Reading this article was time well spent.,0.6136363636363635,0.7234042553191489,0.7619047619047619,0.7674418604651163,0.5569620253164556,reading article time well spent,"['reading', 'article', 'time', 'well', 'spent']"
The insights shared here are truly eye-opening.,0.6590909090909092,0.7872340425531916,0.746031746031746,0.744186046511628,0.49367088607594933,insights shared truly eyeopening,"['insight', 'shared', 'truly']"
I feel more informed after reading this blog post.,0.75,0.6170212765957447,0.7936507936507936,0.7209302325581395,0.4683544303797468,feel informed reading blog post,"['feel', 'informed', 'reading', 'blog', 'post']"
An excellent piece that deserves recognition.,0.7272727272727273,0.6382978723404256,0.8095238095238094,0.6976744186046512,0.48101265822784806,excellent piece deserves recognition,"['excellent', 'piece', 'deserves', 'recognition']"
I'm impressed by the author's research and analysis.,0.6818181818181817,0.7021276595744681,0.7777777777777777,0.7209302325581395,0.5696202531645569,im impressed authors research analysis,"['impressed', 'author', 'research', 'analysis']"
This blog post is a valuable addition to my knowledge.,0.6363636363636362,0.7446808510638299,0.7619047619047619,0.7906976744186047,0.5949367088607593,blog post valuable addition knowledge,"['blog', 'post', 'valuable', 'addition', 'knowledge']"
Thank you for sharing such valuable insights.,0.6136363636363635,0.7659574468085106,0.746031746031746,0.7674418604651163,0.5822784810126581,thank sharing valuable insights,"['thank', 'sharing', 'valuable', 'insight']"
I couldn't agree more with the author's perspective.,0.6590909090909092,0.7872340425531916,0.7619047619047619,0.744186046511628,0.49367088607594933,couldnt agree authors perspective,"['could', 'agree', 'author', 'perspective']"
This article has provided me with valuable information.,0.7272727272727273,0.7021276595744681,0.8253968253968254,0.7674418604651163,0.5189873417721518,article provided valuable information,"['article', 'provided', 'valuable', 'information']"
The author's expertise shines through in this post.,0.75,0.6595744680851063,0.8095238095238094,0.6976744186046512,0.5063291139240506,authors expertise shines post,"['author', 'expertise', 'shine', 'post']"
I appreciate the depth of research in this article.,0.7045454545454546,0.7234042553191489,0.7777777777777777,0.744186046511628,0.5443037974683543,appreciate depth research article,"['appreciate', 'depth', 'research', 'article']"
This blog post is a goldmine of information.,0.6818181818181817,0.6382978723404256,0.7936507936507936,0.7209302325581395,0.5696202531645569,blog post goldmine information,"['blog', 'post', 'goldmine', 'information']"
I'm grateful for the insights shared in this article.,0.6363636363636362,0.7446808510638299,0.7619047619047619,0.7906976744186047,0.5949367088607593,im grateful insights shared article,"['grateful', 'insight', 'shared', 'article']"
An excellent article that deserves recognition.,0.6136363636363635,0.7659574468085106,0.746031746031746,0.744186046511628,0.5569620253164556,excellent article deserves recognition,"['excellent', 'article', 'deserves', 'recognition']"
The author's passion for the topic is evident.,0.6590909090909092,0.7234042553191489,0.7777777777777777,0.7674418604651163,0.5822784810126581,authors passion topic evident,"['author', 'passion', 'topic', 'evident']"
I feel more informed after reading this post.,0.7272727272727273,0.6808510638297872,0.8253968253968254,0.6976744186046512,0.5316455696202531,feel informed reading post,"['feel', 'informed', 'reading', 'post']"
This blog post is a valuable resource for me.,0.7045454545454546,0.7021276595744681,0.8095238095238094,0.7209302325581395,0.5316455696202531,blog post valuable resource,"['blog', 'post', 'valuable', 'resource']"
I appreciate the practical advice in this article.,0.6818181818181817,0.7446808510638299,0.7619047619047619,0.7674418604651163,0.5189873417721518,appreciate practical advice article,"['appreciate', 'practical', 'advice', 'article']"
This post has inspired me to take action.,0.6363636363636362,0.7659574468085106,0.7301587301587301,0.744186046511628,0.5443037974683543,post inspired take action,"['post', 'inspired', 'take', 'action']"
Reading this article was time well spent.,0.6136363636363635,0.7234042553191489,0.7619047619047619,0.7674418604651163,0.5569620253164556,reading article time well spent,"['reading', 'article', 'time', 'well', 'spent']"
The insights shared here are truly eye-opening.,0.6590909090909092,0.7872340425531916,0.746031746031746,0.744186046511628,0.49367088607594933,insights shared truly eyeopening,"['insight', 'shared', 'truly']"
I feel more informed after reading this blog post.,0.75,0.6170212765957447,0.7936507936507936,0.7209302325581395,0.4683544303797468,feel informed reading blog post,"['feel', 'informed', 'reading', 'blog', 'post']"
An excellent piece that deserves recognition.,0.7272727272727273,0.6382978723404256,0.8095238095238094,0.6976744186046512,0.48101265822784806,excellent piece deserves recognition,"['excellent', 'piece', 'deserves', 'recognition']"
I'm impressed by the author's research and analysis.,0.6818181818181817,0.7021276595744681,0.7777777777777777,0.7209302325581395,0.5696202531645569,im impressed authors research analysis,"['impressed', 'author', 'research', 'analysis']"
This blog post is a valuable addition to my knowledge.,0.6363636363636362,0.7446808510638299,0.7619047619047619,0.7906976744186047,0.5949367088607593,blog post valuable addition knowledge,"['blog', 'post', 'valuable', 'addition', 'knowledge']"
Thank you for sharing such valuable insights.,0.6136363636363635,0.7659574468085106,0.746031746031746,0.7674418604651163,0.5822784810126581,thank sharing valuable insights,"['thank', 'sharing', 'valuable', 'insight']"
I couldn't agree more with the author's perspective.,0.6590909090909092,0.7872340425531916,0.7619047619047619,0.744186046511628,0.49367088607594933,couldnt agree authors perspective,"['could', 'agree', 'author', 'perspective']"
This article has provided me with valuable information.,0.7272727272727273,0.7021276595744681,0.8253968253968254,0.7674418604651163,0.5189873417721518,article provided valuable information,"['article', 'provided', 'valuable', 'information']"
The author's expertise shines through in this post.,0.75,0.6595744680851063,0.8095238095238094,0.6976744186046512,0.5063291139240506,authors expertise shines post,"['author', 'expertise', 'shine', 'post']"
I appreciate the depth of research in this article.,0.7045454545454546,0.7234042553191489,0.7777777777777777,0.744186046511628,0.5443037974683543,appreciate depth research article,"['appreciate', 'depth', 'research', 'article']"
This blog post is a goldmine of information.,0.6818181818181817,0.6382978723404256,0.7936507936507936,0.7209302325581395,0.5696202531645569,blog post goldmine information,"['blog', 'post', 'goldmine', 'information']"
I'm grateful for the insights shared in this article.,0.6363636363636362,0.7446808510638299,0.7619047619047619,0.7906976744186047,0.5949367088607593,im grateful insights shared article,"['grateful', 'insight', 'shared', 'article']"
An excellent article that deserves recognition.,0.6136363636363635,0.7659574468085106,0.746031746031746,0.744186046511628,0.5569620253164556,excellent article deserves recognition,"['excellent', 'article', 'deserves', 'recognition']"
The author's passion for the topic is evident.,0.6590909090909092,0.7234042553191489,0.7777777777777777,0.7674418604651163,0.5822784810126581,authors passion topic evident,"['author', 'passion', 'topic', 'evident']"
I feel more informed after reading this post.,0.7272727272727273,0.6808510638297872,0.8253968253968254,0.6976744186046512,0.5316455696202531,feel informed reading post,"['feel', 'informed', 'reading', 'post']"
This blog post is a valuable resource for me.,0.7045454545454546,0.7021276595744681,0.8095238095238094,0.7209302325581395,0.5316455696202531,blog post valuable resource,"['blog', 'post', 'valuable', 'resource']"
I appreciate the practical advice in this article.,0.6818181818181817,0.7446808510638299,0.7619047619047619,0.7674418604651163,0.5189873417721518,appreciate practical advice article,"['appreciate', 'practical', 'advice', 'article']"
This post has inspired me to take action.,0.6363636363636362,0.7659574468085106,0.7301587301587301,0.744186046511628,0.5443037974683543,post inspired take action,"['post', 'inspired', 'take', 'action']"
Reading this article was time well spent.,0.6136363636363635,0.7234042553191489,0.7619047619047619,0.7674418604651163,0.5569620253164556,reading article time well spent,"['reading', 'article', 'time', 'well', 'spent']"
The insights shared here are truly eye-opening.,0.6590909090909092,0.7872340425531916,0.746031746031746,0.744186046511628,0.49367088607594933,insights shared truly eyeopening,"['insight', 'shared', 'truly']"
I feel more informed after reading this blog post.,0.75,0.6170212765957447,0.7936507936507936,0.7209302325581395,0.4683544303797468,feel informed reading blog post,"['feel', 'informed', 'reading', 'blog', 'post']"
An excellent piece that deserves recognition.,0.7272727272727273,0.6382978723404256,0.8095238095238094,0.6976744186046512,0.48101265822784806,excellent piece deserves recognition,"['excellent', 'piece', 'deserves', 'recognition']"
I'm impressed by the author's research and analysis.,0.6818181818181817,0.7021276595744681,0.7777777777777777,0.7209302325581395,0.5696202531645569,im impressed authors research analysis,"['impressed', 'author', 'research', 'analysis']"
This blog post is a valuable addition to my knowledge.,0.6363636363636362,0.7446808510638299,0.7619047619047619,0.7906976744186047,0.5949367088607593,blog post valuable addition knowledge,"['blog', 'post', 'valuable', 'addition', 'knowledge']"
Thank you for sharing such valuable insights.,0.6136363636363635,0.7659574468085106,0.746031746031746,0.7674418604651163,0.5822784810126581,thank sharing valuable insights,"['thank', 'sharing', 'valuable', 'insight']"
I couldn't agree more with the author's perspective.,0.6590909090909092,0.7872340425531916,0.7619047619047619,0.744186046511628,0.49367088607594933,couldnt agree authors perspective,"['could', 'agree', 'author', 'perspective']"
This article has provided me with valuable information.,0.7272727272727273,0.7021276595744681,0.8253968253968254,0.7674418604651163,0.5189873417721518,article provided valuable information,"['article', 'provided', 'valuable', 'information']"
The author's expertise shines through in this post.,0.75,0.6595744680851063,0.8095238095238094,0.6976744186046512,0.5063291139240506,authors expertise shines post,"['author', 'expertise', 'shine', 'post']"
I appreciate the depth of research in this article.,0.7045454545454546,0.7234042553191489,0.7777777777777777,0.744186046511628,0.5443037974683543,appreciate depth research article,"['appreciate', 'depth', 'research', 'article']"
This blog post is a goldmine of information.,0.6818181818181817,0.6382978723404256,0.7936507936507936,0.7209302325581395,0.5696202531645569,blog post goldmine information,"['blog', 'post', 'goldmine', 'information']"
I'm grateful for the insights shared in this article.,0.6363636363636362,0.7446808510638299,0.7619047619047619,0.7906976744186047,0.5949367088607593,im grateful insights shared article,"['grateful', 'insight', 'shared', 'article']"
An excellent article that deserves recognition.,0.6136363636363635,0.7659574468085106,0.746031746031746,0.744186046511628,0.5569620253164556,excellent article deserves recognition,"['excellent', 'article', 'deserves', 'recognition']"
The author's passion for the topic is evident.,0.6590909090909092,0.7234042553191489,0.7777777777777777,0.7674418604651163,0.5822784810126581,authors passion topic evident,"['author', 'passion', 'topic', 'evident']"
I feel more informed after reading this post.,0.7272727272727273,0.6808510638297872,0.8253968253968254,0.6976744186046512,0.5316455696202531,feel informed reading post,"['feel', 'informed', 'reading', 'post']"
I absolutely love my new smartphone. It's so sleek and user-friendly.,0.7045454545454546,0.6170212765957447,0.7777777777777777,0.744186046511628,0.5063291139240506,absolutely love new smartphone sleek userfriendly,"['absolutely', 'love', 'new', 'smartphone', 'sleek']"
This coffee maker has been a game-changer in my morning routine.,0.6590909090909092,0.7021276595744681,0.746031746031746,0.7674418604651163,0.5189873417721518,coffee maker gamechanger morning routine,"['coffee', 'maker', 'morning', 'routine']"
I can't get enough of this delicious chocolate. It's my guilty pleasure.,0.5681818181818181,0.6808510638297872,0.6666666666666666,0.7209302325581395,0.5569620253164556,cant get enough delicious chocolate guilty pleasure,"['ca', 'get', 'enough', 'delicious', 'chocolate', 'guilty', 'pleasure']"
The quality of this laptop exceeded my expectations. It's a fantastic purchase.,0.75,0.6382978723404256,0.7619047619047619,0.7906976744186047,0.48101265822784806,quality laptop exceeded expectations fantastic purchase,"['quality', 'laptop', 'exceeded', 'expectation', 'fantastic', 'purchase']"
"I have mixed feelings about this fitness tracker. It's accurate, but the design could be better.",0.5909090909090908,0.7234042553191489,0.7142857142857143,0.6046511627906977,0.6582278481012658,mixed feelings fitness tracker accurate design could better,"['mixed', 'feeling', 'fitness', 'tracker', 'accurate', 'design', 'could', 'better']"
This skincare product works wonders for my skin. I feel more confident with each use.,0.7272727272727273,0.6595744680851063,0.7301587301587301,0.744186046511628,0.49367088607594933,skincare product works wonders skin feel confident use,"['skincare', 'product', 'work', 'wonder', 'skin', 'feel', 'confident', 'use']"
I'm not a fan of this brand's sneakers. They look great but lack comfort.,0.5227272727272727,0.7446808510638299,0.6507936507936507,0.6744186046511628,0.6708860759493669,im fan brands sneakers look great lack comfort,"['fan', 'brand', 'sneaker', 'look', 'great', 'lack', 'comfort']"
This book is a masterpiece. It evokes so many emotions and leaves a lasting impact.,0.7727272727272727,0.5744680851063829,0.7777777777777777,0.8139534883720931,0.4430379746835442,book masterpiece evokes many emotions leaves lasting impact,"['book', 'masterpiece', 'evokes', 'many', 'emotion', 'leaf', 'lasting', 'impact']"
I'm torn between two smartphones. Both have their strengths and weaknesses.,0.6136363636363635,0.5957446808510638,0.746031746031746,0.7209302325581395,0.6075949367088607,im torn two smartphones strengths weaknesses,"['torn', 'two', 'smartphones', 'strength', 'weakness']"
I adore this vintage record player. It adds character to my living space.,0.6818181818181817,0.6808510638297872,0.7301587301587301,0.7906976744186047,0.4683544303797468,adore vintage record player adds character living space,"['adore', 'vintage', 'record', 'player', 'add', 'character', 'living', 'space']"
I can't stand the taste of this energy drink. It's way too sugary for my liking.,0.49999999999999994,0.6382978723404256,0.6507936507936507,0.5348837209302325,0.6708860759493669,cant stand taste energy drink way sugary liking,"['ca', 'stand', 'taste', 'energy', 'drink', 'way', 'sugary', 'liking']"
This gardening tool set has made my hobby even more enjoyable. It's well-designed and efficient.,0.7045454545454546,0.6382978723404256,0.7619047619047619,0.7209302325581395,0.5063291139240506,gardening tool set made hobby even enjoyable welldesigned efficient,"['gardening', 'tool', 'set', 'made', 'hobby', 'even', 'enjoyable', 'efficient']"
I'm obsessed with this online streaming service. It offers a vast library of content.,0.7272727272727273,0.6808510638297872,0.7936507936507936,0.744186046511628,0.48101265822784806,im obsessed online streaming service offers vast library content,"['obsessed', 'online', 'streaming', 'service', 'offer', 'vast', 'library', 'content']"
These noise-canceling headphones are a lifesaver during long flights. They provide a sense of peace.,0.6590909090909092,0.6170212765957447,0.7777777777777777,0.7674418604651163,0.5189873417721518,noisecanceling headphones lifesaver long flights provide sense peace,"['headphone', 'lifesaver', 'long', 'flight', 'provide', 'sense', 'peace']"
This perfume has a captivating scent that lingers all day. It's my signature fragrance.,0.6818181818181817,0.6595744680851063,0.746031746031746,0.744186046511628,0.5316455696202531,perfume captivating scent lingers day signature fragrance,"['perfume', 'captivating', 'scent', 'lingers', 'day', 'signature', 'fragrance']"
I'm not a fan of this brand's new detergent. It doesn't remove stains effectively.,0.5454545454545454,0.7446808510638299,0.6825396825396824,0.6046511627906977,0.6455696202531644,im fan brands new detergent doesnt remove stains effectively,"['fan', 'brand', 'new', 'detergent', 'remove', 'stain', 'effectively']"
This gaming console is a source of endless entertainment. I can't get enough of it.,0.75,0.5957446808510638,0.7777777777777777,0.7906976744186047,0.49367088607594933,gaming console source endless entertainment cant get enough,"['gaming', 'console', 'source', 'endless', 'entertainment', 'ca', 'get', 'enough']"
I'm in awe of this photography camera. It captures moments beautifully.,0.7272727272727273,0.6595744680851063,0.7619047619047619,0.7674418604651163,0.49367088607594933,im awe photography camera captures moments beautifully,"['awe', 'photography', 'camera', 'capture', 'moment', 'beautifully']"
"I'm conflicted about this diet plan. It's effective, but the restrictions can be challenging.",0.5909090909090908,0.7021276595744681,0.6984126984126984,0.7209302325581395,0.5696202531645569,im conflicted diet plan effective restrictions challenging,"['conflicted', 'diet', 'plan', 'effective', 'restriction', 'challenging']"
This brand's sneakers are my go-to choice for comfort and style. I own several pairs.,0.7045454545454546,0.6808510638297872,0.7301587301587301,0.744186046511628,0.5063291139240506,brands sneakers goto choice comfort style several pairs,"['brand', 'sneaker', 'choice', 'comfort', 'style', 'several', 'pair']"
I have a strong attachment to my old teddy bear. It's a cherished childhood memory.,0.7727272727272727,0.5319148936170214,0.7301587301587301,0.8372093023255813,0.4683544303797468,strong attachment old teddy bear cherished childhood memory,"['strong', 'attachment', 'old', 'teddy', 'bear', 'cherished', 'childhood', 'memory']"
I find this brand of tea to be soothing and calming. It's my daily relaxation ritual.,0.6590909090909092,0.6808510638297872,0.7142857142857143,0.7674418604651163,0.5189873417721518,find brand tea soothing calming daily relaxation ritual,"['find', 'brand', 'tea', 'soothing', 'calming', 'daily', 'relaxation', 'ritual']"
The durability of this backpack is impressive. It has accompanied me on countless adventures.,0.7272727272727273,0.6170212765957447,0.746031746031746,0.7906976744186047,0.48101265822784806,durability backpack impressive accompanied countless adventures,"['durability', 'backpack', 'impressive', 'accompanied', 'countless', 'adventure']"
I'm head over heels for this new restaurant in town. Their food is a culinary delight.,0.75,0.6595744680851063,0.7936507936507936,0.7674418604651163,0.49367088607594933,im head heels new restaurant town food culinary delight,"['head', 'heel', 'new', 'restaurant', 'town', 'food', 'culinary', 'delight']"
"I'm conflicted about this smartphone. It's powerful, but the battery life could be better.",0.5681818181818181,0.6382978723404256,0.6984126984126984,0.6976744186046512,0.6075949367088607,im conflicted smartphone powerful battery life could better,"['conflicted', 'smartphone', 'powerful', 'battery', 'life', 'could', 'better']"
This board game brings my family together for hours of fun. It's a bonding experience.,0.6818181818181817,0.6382978723404256,0.7777777777777777,0.7209302325581395,0.5189873417721518,board game brings family together hours fun bonding experience,"['board', 'game', 'brings', 'family', 'together', 'hour', 'fun', 'bonding', 'experience']"
I'm amazed by the quality of this sound system. It elevates my music listening experience.,0.75,0.6170212765957447,0.7777777777777777,0.8139534883720931,0.4683544303797468,im amazed quality sound system elevates music listening experience,"['amazed', 'quality', 'sound', 'system', 'elevates', 'music', 'listening', 'experience']"
I can't get enough of this artisanal ice cream. The flavors are unique and delightful.,0.7272727272727273,0.6595744680851063,0.746031746031746,0.744186046511628,0.5063291139240506,cant get enough artisanal ice cream flavors unique delightful,"['ca', 'get', 'enough', 'artisanal', 'ice', 'cream', 'flavor', 'unique', 'delightful']"
I'm emotionally attached to this vintage car. It's a piece of automotive history.,0.7727272727272727,0.5744680851063829,0.7301587301587301,0.8372093023255813,0.4430379746835442,im emotionally attached vintage car piece automotive history,"['emotionally', 'attached', 'vintage', 'car', 'piece', 'automotive', 'history']"
This skincare routine has transformed my skin. I now feel confident without makeup.,0.7045454545454546,0.6808510638297872,0.7619047619047619,0.7674418604651163,0.49367088607594933,skincare routine transformed skin feel confident without makeup,"['skincare', 'routine', 'transformed', 'skin', 'feel', 'confident', 'without', 'makeup']"
I have a soft spot for this brand of sneakers. They're stylish and comfortable.,0.6590909090909092,0.7021276595744681,0.7142857142857143,0.744186046511628,0.5316455696202531,soft spot brand sneakers theyre stylish comfortable,"['soft', 'spot', 'brand', 'sneaker', 'stylish', 'comfortable']"
I'm enchanted by the artistry of this painting. It conveys emotions beyond words.,0.7727272727272727,0.5531914893617021,0.7777777777777777,0.8372093023255813,0.4556962025316455,im enchanted artistry painting conveys emotions beyond words,"['enchanted', 'artistry', 'painting', 'conveys', 'emotion', 'beyond', 'word']"
"I have mixed feelings about this new car model. It looks sleek, but the price is steep.",0.5681818181818181,0.6808510638297872,0.6825396825396824,0.7209302325581395,0.5696202531645569,mixed feelings new car model looks sleek price steep,"['mixed', 'feeling', 'new', 'car', 'model', 'look', 'sleek', 'price', 'steep']"
This tablet has become an essential tool for productivity. It simplifies my work.,0.7272727272727273,0.6382978723404256,0.7777777777777777,0.744186046511628,0.48101265822784806,tablet become essential tool productivity simplifies work,"['tablet', 'become', 'essential', 'tool', 'productivity', 'simplifies', 'work']"
I'm deeply attached to this antique watch. It's a family heirloom with sentimental value.,0.7954545454545454,0.5319148936170214,0.746031746031746,0.8604651162790697,0.430379746835443,im deeply attached antique watch family heirloom sentimental value,"['deeply', 'attached', 'antique', 'watch', 'family', 'heirloom', 'sentimental', 'value']"
I'm smitten with this brand's makeup products. They enhance my natural beauty.,0.7045454545454546,0.6595744680851063,0.746031746031746,0.7674418604651163,0.5189873417721518,im smitten brands makeup products enhance natural beauty,"['smitten', 'brand', 'makeup', 'product', 'enhance', 'natural', 'beauty']"
This brand's detergent has a refreshing scent that makes laundry enjoyable.,0.6363636363636362,0.7234042553191489,0.7301587301587301,0.6744186046511628,0.5822784810126581,brands detergent refreshing scent makes laundry enjoyable,"['brand', 'detergent', 'refreshing', 'scent', 'make', 'laundry', 'enjoyable']"
This video game has brought joy and excitement to my free time. It's my favorite pastime.,0.75,0.6170212765957447,0.7619047619047619,0.7906976744186047,0.49367088607594933,video game brought joy excitement free time favorite pastime,"['video', 'game', 'brought', 'joy', 'excitement', 'free', 'time', 'favorite', 'pastime']"
"I have mixed feelings about this new fitness app. It's convenient, but the interface is confusing.",0.5454545454545454,0.7234042553191489,0.6984126984126984,0.6511627906976744,0.6329113924050631,mixed feelings new fitness app convenient interface confusing,"['mixed', 'feeling', 'new', 'fitness', 'app', 'convenient', 'interface', 'confusing']"
I'm captivated by the craftsmanship of this handmade jewelry. Each piece tells a story.,0.7727272727272727,0.5957446808510638,0.7777777777777777,0.8372093023255813,0.4556962025316455,im captivated craftsmanship handmade jewelry piece tells story,"['captivated', 'craftsmanship', 'handmade', 'jewelry', 'piece', 'tell', 'story']"
I'm drawn to the aroma of this scented candle. It creates a calming atmosphere in my home.,0.6818181818181817,0.6382978723404256,0.7619047619047619,0.744186046511628,0.5316455696202531,im drawn aroma scented candle creates calming atmosphere home,"['drawn', 'aroma', 'scented', 'candle', 'creates', 'calming', 'atmosphere', 'home']"
I'm impressed by the design of this bicycle. It's both stylish and functional.,0.7272727272727273,0.6808510638297872,0.746031746031746,0.7674418604651163,0.5063291139240506,im impressed design bicycle stylish functional,"['impressed', 'design', 'bicycle', 'stylish', 'functional']"
I have a special connection with this vintage vinyl record. It's a nostalgic treasure.,0.7727272727272727,0.5531914893617021,0.7619047619047619,0.8372093023255813,0.4430379746835442,special connection vintage vinyl record nostalgic treasure,"['special', 'connection', 'vintage', 'vinyl', 'record', 'nostalgic', 'treasure']"
This gardening tool set has made my hobby even more enjoyable. It's well-designed and efficient.,0.7045454545454546,0.6382978723404256,0.7619047619047619,0.7209302325581395,0.5063291139240506,gardening tool set made hobby even enjoyable welldesigned efficient,"['gardening', 'tool', 'set', 'made', 'hobby', 'even', 'enjoyable', 'efficient']"
I'm enchanted by the artistry of this painting. It conveys emotions beyond words.,0.7727272727272727,0.5531914893617021,0.7777777777777777,0.8372093023255813,0.4556962025316455,im enchanted artistry painting conveys emotions beyond words,"['enchanted', 'artistry', 'painting', 'conveys', 'emotion', 'beyond', 'word']"
"I have mixed feelings about this new car model. It looks sleek, but the price is steep.",0.5681818181818181,0.6808510638297872,0.6825396825396824,0.7209302325581395,0.5696202531645569,mixed feelings new car model looks sleek price steep,"['mixed', 'feeling', 'new', 'car', 'model', 'look', 'sleek', 'price', 'steep']"
This tablet has become an essential tool for productivity. It simplifies my work.,0.7272727272727273,0.6382978723404256,0.7777777777777777,0.744186046511628,0.48101265822784806,tablet become essential tool productivity simplifies work,"['tablet', 'become', 'essential', 'tool', 'productivity', 'simplifies', 'work']"
I'm deeply attached to this antique watch. It's a family heirloom with sentimental value.,0.7954545454545454,0.5319148936170214,0.746031746031746,0.8604651162790697,0.430379746835443,im deeply attached antique watch family heirloom sentimental value,"['deeply', 'attached', 'antique', 'watch', 'family', 'heirloom', 'sentimental', 'value']"
I'm smitten with this brand's makeup products. They enhance my natural beauty.,0.7045454545454546,0.6595744680851063,0.746031746031746,0.7674418604651163,0.5189873417721518,im smitten brands makeup products enhance natural beauty,"['smitten', 'brand', 'makeup', 'product', 'enhance', 'natural', 'beauty']"
This brand's detergent has a refreshing scent that makes laundry enjoyable.,0.6363636363636362,0.7234042553191489,0.7301587301587301,0.6744186046511628,0.5822784810126581,brands detergent refreshing scent makes laundry enjoyable,"['brand', 'detergent', 'refreshing', 'scent', 'make', 'laundry', 'enjoyable']"
This video game has brought joy and excitement to my free time. It's my favorite pastime.,0.75,0.6170212765957447,0.7619047619047619,0.7906976744186047,0.49367088607594933,video game brought joy excitement free time favorite pastime,"['video', 'game', 'brought', 'joy', 'excitement', 'free', 'time', 'favorite', 'pastime']"
"I have mixed feelings about this new fitness app. It's convenient, but the interface is confusing.",0.5454545454545454,0.7234042553191489,0.6984126984126984,0.6511627906976744,0.6329113924050631,mixed feelings new fitness app convenient interface confusing,"['mixed', 'feeling', 'new', 'fitness', 'app', 'convenient', 'interface', 'confusing']"
I'm captivated by the craftsmanship of this handmade jewelry. Each piece tells a story.,0.7727272727272727,0.5957446808510638,0.7777777777777777,0.8372093023255813,0.4556962025316455,im captivated craftsmanship handmade jewelry piece tells story,"['captivated', 'craftsmanship', 'handmade', 'jewelry', 'piece', 'tell', 'story']"
I'm drawn to the aroma of this scented candle. It creates a calming atmosphere in my home.,0.6818181818181817,0.6382978723404256,0.7619047619047619,0.744186046511628,0.5316455696202531,im drawn aroma scented candle creates calming atmosphere home,"['drawn', 'aroma', 'scented', 'candle', 'creates', 'calming', 'atmosphere', 'home']"
I'm impressed by the design of this bicycle. It's both stylish and functional.,0.7272727272727273,0.6808510638297872,0.746031746031746,0.7674418604651163,0.5063291139240506,im impressed design bicycle stylish functional,"['impressed', 'design', 'bicycle', 'stylish', 'functional']"
I have a special connection with this vintage vinyl record. It's a nostalgic treasure.,0.7727272727272727,0.5531914893617021,0.7619047619047619,0.8372093023255813,0.4430379746835442,special connection vintage vinyl record nostalgic treasure,"['special', 'connection', 'vintage', 'vinyl', 'record', 'nostalgic', 'treasure']"
I'm absolutely in love with this new coffee machine. It brews the perfect cup every time.,0.7045454545454546,0.7021276595744681,0.746031746031746,0.744186046511628,0.49367088607594933,im absolutely love new coffee machine brews perfect cup every time,"['absolutely', 'love', 'new', 'coffee', 'machine', 'brew', 'perfect', 'cup', 'every', 'time']"
These noise-canceling headphones are a true lifesaver during my daily commute.,0.7272727272727273,0.6170212765957447,0.7777777777777777,0.7674418604651163,0.5063291139240506,noisecanceling headphones true lifesaver daily commute,"['headphone', 'true', 'lifesaver', 'daily', 'commute']"
This brand of chocolate is my guilty pleasure. I can't resist its rich flavor.,0.5681818181818181,0.6808510638297872,0.6825396825396824,0.7209302325581395,0.5696202531645569,brand chocolate guilty pleasure cant resist rich flavor,"['brand', 'chocolate', 'guilty', 'pleasure', 'ca', 'resist', 'rich', 'flavor']"
